contract_id,event_date,name
127242,2021-03-09 18:38:40,Виртуальное бессмертие. Использование
127242,2021-03-09 20:09:52,Включение интернета на 20 минут
127242,2021-03-10 2:26:25,Виртуальное бессмертие. Использование
127242,2021-03-10 9:39:51,Виртуальное бессмертие. Использование
127242,2021-03-10 11:54:41,Виртуальное бессмертие. Использование
127242,2021-03-10 14:05:06,Виртуальное бессмертие. Использование
127242,2021-03-10 19:29:51,Виртуальное бессмертие. Использование
127242,2021-03-10 20:52:37,Включение интернета на 20 минут
127242,2021-03-10 21:18:29,Виртуальное бессмертие. Использование
127242,2021-03-11 19:58:03,Виртуальное бессмертие. Использование
127242,2021-03-11 22:20:16,Включение интернета на 20 минут
127242,2021-03-11 23:24:06,Виртуальное бессмертие. Использование
127242,2021-03-12 7:06:14,Виртуальное бессмертие. Использование
127242,2021-03-12 19:39:19,Виртуальное бессмертие. Использование
127242,2021-03-12 21:02:46,Виртуальное бессмертие. Использование
127242,2021-03-12 22:24:41,Включение интернета на 20 минут
127242,2021-03-13 0:25:21,Виртуальное бессмертие. Использование
127242,2021-03-13 7:04:02,Виртуальное бессмертие. Использование
127242,2021-03-13 16:43:30,Виртуальное бессмертие. Использование
127242,2021-03-13 18:40:45,Виртуальное бессмертие. Использование
127242,2021-03-13 19:58:34,Виртуальное бессмертие. Использование
127242,2021-03-13 21:55:05,Виртуальное бессмертие. Использование
127242,2021-03-14 14:31:32,Виртуальное бессмертие. Использование
127242,2021-03-14 20:53:57,Виртуальное бессмертие. Использование
127242,2021-03-14 21:57:15,Включение интернета на 20 минут
127242,2021-03-15 15:11:47,Виртуальное бессмертие. Использование
127242,2021-03-15 20:13:11,Виртуальное бессмертие. Использование
127242,2021-03-15 21:25:22,Виртуальное бессмертие. Использование
127242,2021-03-15 22:58:11,Виртуальное бессмертие. Использование
127242,2021-03-16 7:03:53,Виртуальное бессмертие. Использование
127242,2021-03-16 20:07:44,Виртуальное бессмертие. Использование
127242,2021-03-16 21:29:15,Виртуальное бессмертие. Использование
127242,2021-03-17 7:04:02,Включение интернета на 20 минут
127242,2021-03-17 18:18:47,Виртуальное бессмертие. Использование
127242,2021-03-17 20:53:34,Виртуальное бессмертие. Использование
127242,2021-03-17 22:00:57,Виртуальное бессмертие. Использование
127242,2021-03-17 23:40:01,Виртуальное бессмертие. Использование
127242,2021-03-18 8:09:53,Включение интернета на 20 минут
127242,2021-03-18 11:10:06,Виртуальное бессмертие. Использование
127242,2021-03-18 21:47:40,Виртуальное бессмертие. Использование
127242,2021-03-18 22:50:21,Виртуальное бессмертие. Использование
127242,2021-03-19 0:09:18,Виртуальное бессмертие. Использование
127242,2021-03-19 1:09:56,Виртуальное бессмертие. Использование
127242,2021-03-19 8:41:16,Виртуальное бессмертие. Использование
127242,2021-03-19 10:40:04,Виртуальное бессмертие. Использование
127242,2021-03-19 11:53:25,Включение интернета на 20 минут
127242,2021-03-19 20:55:53,Виртуальное бессмертие. Использование
127242,2021-03-19 22:13:24,Виртуальное бессмертие. Использование
127242,2021-03-19 23:19:06,Виртуальное бессмертие. Использование
127242,2021-03-20 3:23:15,Виртуальное бессмертие. Использование
127242,2021-03-20 7:05:57,Виртуальное бессмертие. Использование
127242,2021-03-20 16:10:24,Виртуальное бессмертие. Использование
127242,2021-03-20 17:00:48,Включение интернета на 20 минут
127242,2021-03-20 17:44:02,Виртуальное бессмертие. Использование
127242,2021-03-20 19:08:40,Виртуальное бессмертие. Использование
127242,2021-03-20 21:00:53,Виртуальное бессмертие. Использование
127242,2021-03-20 22:11:03,Виртуальное бессмертие. Использование
127242,2021-03-20 23:20:42,Виртуальное бессмертие. Использование
127242,2021-03-21 7:06:06,Виртуальное бессмертие. Использование
127242,2021-03-21 18:40:23,Виртуальное бессмертие. Использование
127242,2021-03-22 1:24:01,Включение интернета на 20 минут
127242,2021-03-22 8:21:13,Виртуальное бессмертие. Использование
127242,2021-03-22 12:00:49,Виртуальное бессмертие. Использование
127242,2021-03-22 15:14:57,Виртуальное бессмертие. Использование
127242,2021-03-23 16:00:39,Включение интернета на 20 минут
127242,2021-03-23 21:03:41,Виртуальное бессмертие. Использование
127242,2021-03-23 22:20:10,Виртуальное бессмертие. Использование
127242,2021-03-24 7:04:36,Виртуальное бессмертие. Использование
127242,2021-03-24 18:59:22,Виртуальное бессмертие. Использование
127242,2021-03-24 20:52:59,Виртуальное бессмертие. Использование
127242,2021-03-24 22:10:44,Виртуальное бессмертие. Использование
127242,2021-03-24 23:13:09,Включение интернета на 20 минут
127242,2021-03-24 23:48:22,Виртуальное бессмертие. Использование
127242,2021-03-25 7:03:25,Виртуальное бессмертие. Использование
127242,2021-03-25 18:30:19,Виртуальное бессмертие. Использование
127242,2021-03-25 20:45:53,Виртуальное бессмертие. Использование
127242,2021-03-25 21:53:26,Виртуальное бессмертие. Использование
127242,2021-03-26 1:07:55,Виртуальное бессмертие. Использование
127242,2021-03-26 17:10:36,Виртуальное бессмертие. Использование
127242,2021-03-26 19:33:45,Виртуальное бессмертие. Использование
127242,2021-03-26 20:38:13,Виртуальное бессмертие. Использование
127242,2021-03-26 21:40:10,Виртуальное бессмертие. Использование
127242,2021-03-27 19:14:29,Виртуальное бессмертие. Использование
127242,2021-03-27 20:16:02,Виртуальное бессмертие. Использование
127242,2021-03-27 21:53:18,Виртуальное бессмертие. Использование
127242,2021-03-27 22:49:24,Включение интернета на 20 минут
127242,2021-03-27 22:49:25,Включение интернета на 20 минут
127242,2021-03-28 7:04:58,Виртуальное бессмертие. Использование
127242,2021-03-28 18:52:44,Виртуальное бессмертие. Использование
127242,2021-03-28 19:57:51,Виртуальное бессмертие. Использование
127242,2021-03-28 22:33:36,Виртуальное бессмертие. Использование
127242,2021-03-29 7:02:46,Виртуальное бессмертие. Использование
127242,2021-03-29 18:45:08,Виртуальное бессмертие. Использование
127242,2021-03-29 19:57:40,Включение интернета на 20 минут
127242,2021-03-29 19:57:41,Включение интернета на 20 минут
127242,2021-03-29 23:38:38,Виртуальное бессмертие. Использование
127242,2021-03-30 8:31:53,Виртуальное бессмертие. Использование
127242,2021-03-30 10:43:20,Виртуальное бессмертие. Использование
127242,2021-03-30 22:05:22,Виртуальное бессмертие. Использование
127242,2021-03-31 2:40:41,Виртуальное бессмертие. Использование
127242,2021-03-31 8:05:49,Виртуальное бессмертие. Использование
127242,2021-03-31 11:08:01,Включение интернета на 20 минут
127242,2021-03-31 11:30:26,Виртуальное бессмертие. Использование
127242,2021-03-31 15:33:58,Виртуальное бессмертие. Использование
127242,2021-03-31 21:32:32,Виртуальное бессмертие. Использование
127242,2021-03-31 23:24:59,Виртуальное бессмертие. Использование
127242,2021-04-01 7:04:20,Виртуальное бессмертие. Использование
127242,2021-04-01 19:23:18,Виртуальное бессмертие. Использование
127242,2021-04-01 22:35:56,Виртуальное бессмертие. Использование
127242,2021-04-02 7:05:04,Виртуальное бессмертие. Использование
127242,2021-04-02 19:05:41,Включение интернета на 20 минут
127242,2021-04-02 19:35:51,Виртуальное бессмертие. Использование
127242,2021-04-03 0:43:54,Виртуальное бессмертие. Использование
127242,2021-04-03 9:25:41,Виртуальное бессмертие. Использование
127242,2021-04-03 10:32:34,Виртуальное бессмертие. Использование
127242,2021-04-03 11:42:21,Виртуальное бессмертие. Использование
127242,2021-04-03 14:11:25,Виртуальное бессмертие. Использование
127242,2021-04-04 16:03:01,Включение интернета на 20 минут
127242,2021-04-04 16:32:57,Виртуальное бессмертие. Использование
127242,2021-04-04 19:00:27,Виртуальное бессмертие. Использование
127242,2021-04-04 21:39:42,Виртуальное бессмертие. Использование
127242,2021-04-04 22:53:38,Виртуальное бессмертие. Использование
127242,2021-04-05 7:04:48,Виртуальное бессмертие. Использование
127242,2021-04-05 19:32:34,Виртуальное бессмертие. Использование
127242,2021-04-05 19:34:17,Включение интернета на 20 минут
127242,2021-04-05 22:36:47,Виртуальное бессмертие. Использование
127242,2021-04-06 7:04:54,Виртуальное бессмертие. Использование
127242,2021-04-06 16:56:48,Виртуальное бессмертие. Использование
127242,2021-04-06 18:10:30,Виртуальное бессмертие. Использование
127242,2021-04-07 0:17:52,Виртуальное бессмертие. Использование
127242,2021-04-07 1:55:03,Включение интернета на 20 минут
127242,2021-04-07 9:34:33,Виртуальное бессмертие. Использование
127242,2021-04-07 15:58:01,Виртуальное бессмертие. Использование
127242,2021-04-07 20:57:20,Виртуальное бессмертие. Использование
127242,2021-04-07 22:00:27,Виртуальное бессмертие. Использование
127242,2021-04-07 23:14:51,Виртуальное бессмертие. Использование
127242,2021-04-07 23:18:23,Информер ВК. Показ
127242,2021-04-09 7:04:06,Информер ВК. Показ
127242,2021-04-09 7:04:22,Виртуальное бессмертие. Использование
127242,2021-04-09 19:32:51,Виртуальное бессмертие. Использование
127242,2021-04-09 21:01:16,Виртуальное бессмертие. Использование
127242,2021-04-09 22:09:23,Включение интернета на 20 минут
127242,2021-04-10 4:00:49,Виртуальное бессмертие. Использование
127242,2021-04-10 7:05:38,Виртуальное бессмертие. Использование
127242,2021-04-10 16:17:07,Виртуальное бессмертие. Использование
127242,2021-04-11 21:31:59,Включение интернета на 20 минут
127242,2021-04-11 21:38:43,Виртуальное бессмертие. Использование
127242,2021-04-11 22:46:44,Виртуальное бессмертие. Использование
127242,2021-04-12 6:50:57,Виртуальное бессмертие. Использование
127242,2021-04-12 9:59:13,Виртуальное бессмертие. Использование
127242,2021-04-12 11:02:01,Виртуальное бессмертие. Использование
127242,2021-04-12 21:40:34,Виртуальное бессмертие. Использование
127242,2021-04-12 22:47:51,Включение интернета на 20 минут
127242,2021-04-12 23:11:22,Виртуальное бессмертие. Использование
127242,2021-04-13 7:03:53,Виртуальное бессмертие. Использование
127242,2021-04-13 17:03:42,Виртуальное бессмертие. Использование
127242,2021-04-13 21:00:19,Виртуальное бессмертие. Использование
127242,2021-04-13 22:02:55,Виртуальное бессмертие. Использование
127242,2021-04-14 0:10:12,Включение интернета на 20 минут
127242,2021-04-14 0:10:38,Виртуальное бессмертие. Использование
127242,2021-04-14 7:05:24,Виртуальное бессмертие. Использование
127242,2021-04-14 19:34:23,Виртуальное бессмертие. Использование
127242,2021-04-16 23:33:58,Включение интернета на 20 минут
127242,2021-04-17 7:06:12,Виртуальное бессмертие. Использование
127242,2021-04-17 17:48:22,Виртуальное бессмертие. Использование
127242,2021-04-17 18:49:02,Виртуальное бессмертие. Использование
127242,2021-04-17 20:22:00,Виртуальное бессмертие. Использование
127242,2021-04-17 21:25:17,Виртуальное бессмертие. Использование
127242,2021-04-17 22:41:47,Виртуальное бессмертие. Использование
127242,2021-04-18 7:05:17,Виртуальное бессмертие. Использование
127242,2021-04-18 19:37:55,Виртуальное бессмертие. Использование
127242,2021-04-18 20:45:52,Виртуальное бессмертие. Использование
127242,2021-04-19 15:43:46,Виртуальное бессмертие. Использование
127242,2021-04-19 16:45:38,Виртуальное бессмертие. Использование
127242,2021-04-19 17:51:48,Включение интернета на 20 минут
127242,2021-04-19 22:06:57,Виртуальное бессмертие. Использование
127242,2021-04-20 22:18:17,Виртуальное бессмертие. Использование
127242,2021-04-21 7:04:28,Виртуальное бессмертие. Использование
127242,2021-04-21 19:09:04,Виртуальное бессмертие. Использование
127242,2021-04-21 20:46:16,Виртуальное бессмертие. Использование
127242,2021-04-21 21:49:51,Виртуальное бессмертие. Использование
127242,2021-04-21 23:21:41,Включение интернета на 20 минут
127242,2021-04-22 7:04:24,Виртуальное бессмертие. Использование
127242,2021-04-22 17:11:27,Виртуальное бессмертие. Использование
127242,2021-04-22 21:19:05,Виртуальное бессмертие. Использование
127242,2021-04-22 22:42:38,Виртуальное бессмертие. Использование
127242,2021-04-22 23:55:08,Включение интернета на 20 минут
127242,2021-04-22 23:55:47,Виртуальное бессмертие. Использование
127242,2021-04-23 9:06:03,Виртуальное бессмертие. Использование
127242,2021-04-23 15:54:43,Виртуальное бессмертие. Использование
127242,2021-04-23 17:01:24,Виртуальное бессмертие. Использование
127242,2021-04-24 12:35:26,Виртуальное бессмертие. Использование
127242,2021-04-24 19:00:01,Виртуальное бессмертие. Использование
128414,2021-04-01 19:04:11,Информер ВК. Показ
128414,2021-04-01 19:05:12,Гарантированный платеж за деньги
128414,2021-04-01 19:05:53,Информер ВК. Показ
128414,2021-04-01 20:05:49,Информер ВК. Показ
128561,2021-03-24 18:50:52,Включение интернета на 20 минут
128649,2021-03-17 18:50:39,Информер ВК. Показ
128649,2021-03-19 9:14:31,Информер ВК. Показ
128649,2021-03-20 0:21:46,Информер ВК. Показ
128924,2021-03-11 17:26:06,Принято заявление и доп. соглашение по переезду
128924,2021-03-11 17:26:09,Информер ВК. Показ
128924,2021-03-11 18:07:51,Информер ВК. Показ
129384,2021-03-12 20:02:59,Информер ВК. Показ
129384,2021-03-12 20:05:01,Включение интернета на 20 минут
129384,2021-03-12 20:06:13,Информер ВК. Показ
129384,2021-03-12 20:12:41,Информер ВК. Показ
129593,2021-04-15 10:04:15,Гарантированный платеж за деньги
129817,2021-03-03 15:58:18,Включение интернета на 20 минут
129817,2021-03-03 15:58:18,Включение интернета на 20 минут
129817,2021-03-03 22:38:06,Гарантированный платеж за деньги
129817,2021-03-07 17:22:30,Гарантированный платеж за деньги
129817,2021-03-10 18:02:28,Гарантированный платеж за деньги
129817,2021-03-13 18:12:40,Гарантированный платеж за деньги
129817,2021-03-16 18:55:44,Гарантированный платеж за деньги
129817,2021-03-19 20:33:44,Гарантированный платеж за деньги
129817,2021-03-22 21:24:47,Гарантированный платеж за деньги
130025,2021-03-10 7:24:53,Гарантированный платеж за деньги
130722,2021-04-25 12:09:30,Включение интернета на 20 минут с IVR
130853,2021-04-02 22:56:44,Включение интернета на 20 минут
130853,2021-04-02 22:58:16,Информер ВК. Показ
130853,2021-04-02 22:58:41,Гарантированный платеж за деньги
130895,2021-03-24 22:09:59,Информер ВК. Показ
130895,2021-04-20 18:06:53,Информер ВК. Показ
130895,2021-04-20 18:11:50,Информер ВК. Показ
130907,2021-03-10 14:27:43,Включение интернета на 20 минут
130907,2021-03-13 14:35:39,Включение интернета на 20 минут
130907,2021-03-17 19:59:58,Включение интернета на 20 минут
130907,2021-03-24 20:14:42,Включение интернета на 20 минут
130907,2021-03-24 20:14:42,Включение интернета на 20 минут
130907,2021-04-01 20:23:10,Включение интернета на 20 минут
130907,2021-04-04 20:34:55,Включение интернета на 20 минут
130907,2021-04-08 21:01:08,Включение интернета на 20 минут
130907,2021-04-08 21:02:52,Информер ВК. Показ
130907,2021-04-08 21:04:47,Включение интернета на 20 минут с IVR
130907,2021-04-11 21:16:00,Включение интернета на 20 минут
131015,2021-03-08 19:32:58,Включение интернета на 20 минут
131015,2021-03-08 19:32:58,Включение интернета на 20 минут
131172,2021-03-29 18:28:06,Принято заявление и доп. соглашение по переезду
131172,2021-03-29 18:28:09,Информер ВК. Показ
133815,2021-03-14 1:01:25,Включение интернета на 20 минут
133815,2021-03-29 10:04:50,Гарантированный платеж за деньги
133815,2021-04-07 10:38:18,Включение интернета на 20 минут
134114,2021-03-21 12:33:29,Гарантированный платеж за деньги
134114,2021-03-24 18:00:12,Информер ВК. Показ
134114,2021-03-24 18:02:56,Информер ВК. Показ
134114,2021-03-24 18:03:08,Информер ВК. Показ
134114,2021-03-24 18:05:30,Включение интернета на 20 минут
134114,2021-03-27 20:30:02,Смена тарифа
134114,2021-03-31 20:47:36,Гарантированный платеж за деньги
134448,2021-04-10 18:12:17,Принято заявление и доп. соглашение по переезду
134448,2021-04-10 18:12:20,Информер ВК. Показ
134448,2021-04-10 18:14:00,Информер ВК. Показ
134448,2021-04-10 18:16:07,Информер ВК. Показ
134834,2021-03-20 9:56:56,Информер ВК. Показ
134834,2021-03-20 9:57:16,Просмотр раздела Тайный покупатель
134834,2021-03-20 9:57:23,Информер ВК. Показ
135983,2021-04-13 13:05:43,Информер ВК. Показ
135983,2021-04-13 13:06:09,Информер ВК. Показ
136972,2021-03-08 22:11:58,Включение интернета на 20 минут
136972,2021-03-08 22:11:58,Включение интернета на 20 минут
137620,2021-03-25 17:39:34,Информер ВК. Показ
137620,2021-04-02 10:33:29,Включение интернета на 20 минут с IVR
138062,2021-03-01 18:31:50,Гарантированный платеж за деньги
138062,2021-03-04 20:39:52,Включение интернета на 20 минут
139867,2021-03-17 20:23:49,Включение интернета на 20 минут
139867,2021-04-03 11:52:39,Гарантированный платеж за деньги
140535,2021-03-20 10:36:50,Информер ВК. Показ
140535,2021-03-20 10:37:41,Информер ВК. Показ
140535,2021-03-20 10:37:55,Информер ВК. Показ
140710,2021-03-07 21:32:31,Информер ВК. Показ
140710,2021-03-07 21:32:37,Включение интернета на 20 минут
140710,2021-03-07 21:35:00,Информер ВК. Показ
140942,2021-04-19 19:38:06,Гарантированный платеж за деньги
142371,2021-03-02 18:44:09,Информер ВК. Показ
142371,2021-03-19 16:33:57,Информер ВК. Показ
142986,2021-03-09 16:51:23,Включение интернета на 20 минут с IVR
143290,2021-04-09 18:57:30,Информер ВК. Показ
143290,2021-04-09 19:08:47,Информер ВК. Показ
143290,2021-04-09 19:11:04,Гарантированный платеж за деньги
143290,2021-04-09 19:12:18,Информер ВК. Показ
143290,2021-04-09 19:14:15,Просмотр раздела Тайный покупатель
143290,2021-04-13 14:15:02,Включение интернета на 20 минут с IVR
143723,2021-03-10 17:55:45,Информер ВК. Показ
143723,2021-04-09 8:51:45,Информер ВК. Показ
143723,2021-04-09 8:52:29,Информер ВК. Показ
143762,2021-03-29 20:53:10,Информер ВК. Показ
143762,2021-04-03 18:13:05,Информер ВК. Показ
143762,2021-04-03 20:18:52,Информер ВК. Показ
144244,2021-03-21 10:06:03,Включение интернета на 20 минут
144440,2021-03-29 15:02:25,Включение интернета на 20 минут
144440,2021-03-31 18:48:49,Включение интернета на 20 минут
144440,2021-04-27 18:28:12,Информер ВК. Показ
144440,2021-04-27 18:47:54,Информер ВК. Показ
144440,2021-04-27 18:58:54,Информер ВК. Показ
145509,2021-03-01 9:30:07,Включение интернета на 20 минут
145509,2021-03-14 18:38:38,Информер ВК. Показ
145509,2021-03-14 18:39:26,Информер ВК. Показ
145509,2021-03-19 22:14:12,Информер ВК. Показ
145561,2021-03-19 22:54:17,Включение интернета на 20 минут
145561,2021-03-19 22:54:18,Включение интернета на 20 минут
145561,2021-04-20 15:29:40,Включение интернета на 20 минут с IVR
145605,2021-04-16 21:54:52,Информер ВК. Показ
145605,2021-04-16 21:54:57,Информер ВК. Показ
145605,2021-04-16 21:55:06,Информер ВК. Показ
146015,2021-03-08 15:47:36,Включение интернета на 20 минут
146299,2021-03-11 10:34:38,Информер ВК. Показ
146299,2021-03-25 10:50:30,Информер ВК. Показ
146299,2021-03-26 10:37:14,Информер ВК. Показ
146299,2021-04-15 22:22:12,Информер ВК. Показ
146299,2021-04-15 22:22:22,Абонент оставил отзыв в Личном кабинете
147391,2021-03-04 21:54:57,Информер ВК. Показ
147391,2021-03-04 21:55:25,Информер ВК. Показ
148164,2021-03-12 19:24:59,Гарантированный платеж за деньги
148164,2021-03-14 20:34:05,Информер ВК. Показ
148164,2021-03-24 22:33:09,Информер ВК. Показ
148164,2021-03-26 9:13:24,Информер ВК. Показ
148164,2021-04-15 19:12:02,Информер ВК. Показ
148164,2021-04-15 20:35:31,Гарантированный платеж за деньги
148164,2021-04-18 22:16:43,Гарантированный платеж за деньги
148164,2021-04-21 22:21:29,Гарантированный платеж за деньги
148164,2021-04-24 22:32:22,Гарантированный платеж за деньги
148717,2021-03-27 22:46:19,Включение интернета на 20 минут
148855,2021-03-10 18:26:24,Включение интернета на 20 минут
148855,2021-03-10 18:26:25,Включение интернета на 20 минут
148855,2021-03-10 19:33:14,Информер ВК. Показ
148855,2021-03-10 19:33:30,Информер ВК. Показ
148855,2021-03-11 19:00:45,Информер ВК. Показ
148855,2021-04-10 22:38:57,Гарантированный платеж за деньги
149367,2021-04-02 20:55:10,Гарантированный платеж за деньги
149367,2021-04-10 18:44:11,Включение интернета на 20 минут
149585,2021-04-10 10:51:37,Гарантированный платеж за деньги
149601,2021-03-23 19:20:14,Принято заявление и доп. соглашение по переезду
149601,2021-03-23 19:20:18,Информер ВК. Показ
149601,2021-03-23 19:20:32,Информер ВК. Показ
149601,2021-03-23 19:21:05,Информер ВК. Показ
149695,2021-03-28 15:15:47,Информер ВК. Показ
149695,2021-03-28 15:18:31,Информер ВК. Показ
149695,2021-04-03 5:11:45,Включение интернета на 20 минут с IVR
149695,2021-04-04 10:02:44,Включение интернета на 20 минут с IVR
150146,2021-03-28 21:15:24,Информер ВК. Показ
150146,2021-03-28 21:16:38,Информер ВК. Показ
150595,2021-03-01 17:05:33,Информер ВК. Показ
150595,2021-03-01 21:54:49,Информер ВК. Показ
150595,2021-03-01 21:55:46,Информер ВК. Показ
150595,2021-04-04 14:01:38,Информер ВК. Показ
150648,2021-03-04 22:33:23,Включение интернета на 20 минут
150648,2021-03-16 21:32:49,Включение интернета на 20 минут
150648,2021-03-16 21:32:49,Включение интернета на 20 минут
150648,2021-03-22 21:44:04,Включение интернета на 20 минут
150648,2021-03-22 21:44:05,Включение интернета на 20 минут
150648,2021-03-30 18:16:42,Включение интернета на 20 минут
150648,2021-04-05 21:57:15,Включение интернета на 20 минут
150648,2021-04-18 11:39:15,Включение интернета на 20 минут
150706,2021-03-04 0:42:33,Включение интернета на 20 минут
150706,2021-03-07 17:42:02,Включение интернета на 20 минут
150706,2021-03-10 22:41:51,Включение интернета на 20 минут
150706,2021-03-11 23:22:29,Включение интернета на 20 минут
150706,2021-03-14 16:04:48,Информер ВК. Показ
150706,2021-03-14 16:05:02,Отключение услуги Автоплатёж
150706,2021-03-23 21:39:16,Информер ВК. Показ
150706,2021-03-24 9:40:37,Информер ВК. Показ
151000,2021-03-28 19:55:48,Включение интернета на 20 минут
151000,2021-03-28 19:55:48,Включение интернета на 20 минут
151000,2021-04-02 13:10:04,Информер ВК. Показ
151000,2021-04-02 13:10:14,Информер ВК. Показ
151000,2021-04-02 13:10:25,Информер ВК. Показ
151223,2021-03-01 21:25:54,Гарантированный платеж за деньги
151223,2021-03-23 21:56:13,Гарантированный платеж за деньги
151223,2021-04-07 11:59:38,Информер ВК. Показ
151223,2021-04-10 20:00:56,Гарантированный платеж за деньги
151223,2021-04-13 21:30:13,Включение интернета на 20 минут
151223,2021-04-13 21:30:13,Включение интернета на 20 минут
151743,2021-03-09 12:50:59,Гарантированный платеж за деньги
151743,2021-03-15 17:00:49,Включение интернета на 20 минут
151782,2021-04-05 20:58:56,Информер ВК. Показ
151782,2021-04-19 14:53:42,Включение интернета на 20 минут с IVR
151821,2021-03-31 17:27:20,Информер ВК. Показ
151821,2021-03-31 17:27:41,Просмотр раздела Тайный покупатель
151821,2021-03-31 17:27:53,Информер ВК. Показ
151821,2021-03-31 19:59:10,Информер ВК. Показ
151828,2021-03-01 13:11:20,Информер ВК. Показ
151828,2021-03-01 13:13:45,Информер ВК. Показ
151828,2021-03-01 13:14:13,Информер ВК. Показ
151828,2021-03-05 14:49:02,Включение интернета на 20 минут
151828,2021-03-05 14:50:25,Гарантированный платеж за деньги
151828,2021-03-09 20:21:12,Гарантированный платеж за деньги
151828,2021-03-19 17:14:17,Включение интернета на 20 минут
151828,2021-03-19 17:17:45,Гарантированный платеж за деньги
151828,2021-03-31 10:01:08,Включение интернета на 20 минут
151828,2021-03-31 10:01:51,Гарантированный платеж за деньги
151828,2021-04-02 9:06:48,Информер ВК. Показ
152402,2021-03-07 23:13:50,Включение интернета на 20 минут
152589,2021-03-14 14:19:52,Информер ВК. Показ
152589,2021-03-14 14:20:00,Информер ВК. Показ
152589,2021-03-14 14:20:10,Информер ВК. Показ
152589,2021-04-11 11:08:48,Включение интернета на 20 минут с IVR
152589,2021-04-14 18:27:13,Получение подарка в ЛК: сутки интернета на максимальной скорости
152589,2021-04-14 18:27:17,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
152589,2021-04-14 18:27:32,Информер ВК. Показ
152589,2021-04-14 18:27:54,Информер ВК. Показ
152589,2021-04-15 22:52:43,Включение интернета на 20 минут с IVR
152600,2021-03-12 16:53:59,Включение интернета на 20 минут
152600,2021-04-10 12:39:02,Включение интернета на 20 минут
152600,2021-04-10 12:39:03,Включение интернета на 20 минут
152600,2021-04-14 9:52:36,Включение интернета на 20 минут
152600,2021-04-14 9:52:37,Включение интернета на 20 минут
152612,2021-03-14 18:55:55,Включение интернета на 20 минут с IVR
152939,2021-03-10 18:41:01,Информер ВК. Показ
152939,2021-03-10 18:41:31,Гарантированный платеж за деньги
152939,2021-03-10 18:41:48,Информер ВК. Показ
152939,2021-03-30 21:37:36,Информер ВК. Показ
152939,2021-03-30 21:37:54,Просмотр раздела Тайный покупатель
153349,2021-03-01 0:03:32,Включение интернета на 20 минут с IVR
153349,2021-03-20 1:02:27,Включение интернета на 20 минут с IVR
153349,2021-03-30 22:27:53,Информер ВК. Показ
153396,2021-03-08 9:39:16,Информер ВК. Показ
154251,2021-04-01 19:31:53,Информер ВК. Показ
154251,2021-04-01 19:32:41,Информер ВК. Показ
154251,2021-04-01 19:33:59,Информер ВК. Показ
154920,2021-03-21 11:53:42,Включение интернета на 20 минут
154920,2021-03-21 11:53:42,Включение интернета на 20 минут
155058,2021-03-31 1:45:16,Информер ВК. Показ
155058,2021-04-07 20:35:27,Включение интернета на 20 минут
176458,2021-03-12 10:32:48,Информер ВК. Показ
176458,2021-04-15 22:24:09,Информер ВК. Показ
176567,2021-03-17 15:45:51,Гарантированный платеж за деньги
176567,2021-03-21 19:00:56,Включение интернета на 20 минут
177148,2021-04-19 17:26:49,Включение интернета на 20 минут с IVR
177246,2021-03-24 9:21:09,Информер ВК. Показ
177246,2021-03-24 10:00:02,Информер ВК. Показ
177246,2021-04-17 14:13:49,Включение интернета на 20 минут
177246,2021-04-17 14:13:49,Включение интернета на 20 минут
177246,2021-04-29 14:05:04,Включение интернета на 20 минут
177246,2021-04-29 14:05:05,Включение интернета на 20 минут
177619,2021-03-21 10:19:28,Гарантированный платеж за деньги
177619,2021-03-24 20:07:43,Включение интернета на 20 минут
178397,2021-04-17 11:56:54,Гарантированный платеж за деньги
178764,2021-04-04 11:28:48,Информер ВК. Показ
181268,2021-04-08 9:58:18,Информер ВК. Показ
181268,2021-04-08 10:02:10,Информер ВК. Показ
181268,2021-04-08 10:02:45,Информер ВК. Показ
181268,2021-04-12 7:49:21,Гарантированный платеж за деньги
181483,2021-03-28 18:11:40,Информер ВК. Показ
181483,2021-03-28 18:11:53,Информер ВК. Показ
181483,2021-03-28 18:13:23,Информер ВК. Показ
181483,2021-04-18 18:25:51,Принято заявление и доп. соглашение по переезду
181483,2021-04-18 18:27:34,Абонент оставил отзыв в Личном кабинете
181483,2021-04-23 9:09:56,Включение интернета на 20 минут
181483,2021-04-28 18:23:32,Информер ВК. Показ
181483,2021-04-28 18:25:30,Информер ВК. Показ
181483,2021-04-28 18:26:16,Информер ВК. Показ
181483,2021-04-28 19:38:15,Абонент оставил отзыв в Личном кабинете
182424,2021-03-02 23:12:14,Включение интернета на 20 минут
182424,2021-03-03 23:23:36,Включение интернета на 20 минут
182424,2021-03-06 2:44:56,Включение интернета на 20 минут
182424,2021-03-07 2:55:08,Включение интернета на 20 минут
182424,2021-03-09 7:12:21,Включение интернета на 20 минут
182424,2021-03-11 14:59:07,Включение интернета на 20 минут
182424,2021-03-14 16:06:12,Включение интернета на 20 минут
182424,2021-03-17 19:03:21,Включение интернета на 20 минут
182424,2021-03-19 19:12:13,Включение интернета на 20 минут
182424,2021-03-22 19:24:36,Включение интернета на 20 минут
182424,2021-03-25 19:31:52,Включение интернета на 20 минут
182817,2021-03-04 11:51:42,Информер ВК. Показ
182817,2021-03-04 11:52:24,Турбокнопка бесплатно
